,match_id,detected_matches,valid_matches(SuperPoint),valid_matches(ORB),inlier_rate,detection_time_SuperPoint,detection_time_ORB,EulerZ_error(degree),EulerY_error(degree),EulerX_error(degree),t1_error(m),t2_error(m),t3_error(m),delta_R_SuperPoint,delta_R_ORB
41,match205,959,958,472,0.9989572471324296,1.0697476229979657,0.01616900897352025,0.2092159710404556,0.15124767744815804,0.08189071061269458,-0.00030800000000041905,-0.00051200000000029,-0.013397000000000103,0.0,0.5970745829275887
42,match210,963,960,474,0.9968847352024922,1.102287057961803,0.022593506961129606,0.20226274020995721,0.11209834204526632,0.011954717176090184,-0.000280000000000058,-0.0004079999999997419,-0.014388999999999985,0.20472392681341933,0.0
43,match215,962,959,476,0.9968814968814969,1.1009290759684518,0.01691425801254809,0.2271530756658035,0.11197209440767118,-0.08704402111731634,-0.0003750000000000142,-0.00029300000000009874,-0.015199999999999991,0.0,0.32805470100723605
44,match220,960,957,472,0.996875,1.0619878299767151,0.01703758502844721,0.2097489242511332,0.05685775366231471,-0.10418607333153665,-0.00037799999999954537,-0.00015999999999993797,-0.015634000000000037,0.26452929877391623,0.6802959019996101
45,match225,956,954,461,0.997907949790795,1.0709578699897975,0.024577574979048222,0.11583368612572263,-0.007384528689087517,-0.06325640040664002,-0.00010300000000018628,-0.0002340000000000675,-0.016457999999999973,0.9151336238550678,0.0
46,match230,962,959,466,0.9968814968814969,1.0827139299944974,0.016428660019300878,0.14512070258323892,0.07045984152917627,-0.2356960550794359,-0.0002420000000000755,-0.00017000000000000348,-0.016421999999999937,0.0,0.7151685521161406
47,match235,967,965,472,0.9979317476732161,1.0644185089622624,0.01602510898374021,0.21729077998570215,0.08741785025494488,-0.294281441647486,-0.00027600000000038705,-0.0001389999999998892,-0.016482000000000108,0.4691586876262255,0.0
48,match240,967,965,469,0.9979317476732161,1.050547530001495,0.01664616900961846,0.2250313293064963,0.06139545076168567,-0.24552961538800952,-0.00024999999999941735,2.3999999999801958e-05,-0.016429999999999834,0.0,0.0
49,match245,963,960,457,0.9968847352024922,1.090106620977167,0.017213154991623014,0.2433208905463374,0.0836927016204275,-0.35271057609290946,-0.00018899999999977268,-0.00012499999999993072,-0.016776000000000013,0.0,0.4364073841188796
50,match250,961,959,472,0.9979188345473465,1.0988216520054266,0.017072801012545824,0.2535568123178381,0.039463095825060655,-0.37353884516408553,-6.4000000000064e-05,-0.000196000000000085,-0.016359000000000123,0.49622634527019843,0.8446768105562704
51,match255,958,952,465,0.9937369519832986,1.0871431719860993,0.020998661988414824,0.25591043709568584,-0.013647296604629563,-0.36047234563511293,0.00012299999999942912,-0.00014399999999969992,-0.016475000000000017,0.7965152312530117,1.3863773293645507
52,match260,961,953,461,0.991675338189386,1.0668789619812742,0.016557105991523713,0.28508286745891265,-0.1345609370168102,-0.41372502523418636,0.0002670000000009054,-5.800000000033556e-05,-0.01657099999999989,0.8897430771601883,0.0
53,match265,961,951,449,0.9895941727367326,1.055197103007231,0.016947087016887963,0.27069611551722433,-0.22322150879590222,-0.4043478370745519,0.00018199999999968242,8.900000000000574e-05,-0.01611000000000007,1.0007392991431934,0.5352930676895812
54,match270,950,944,425,0.9936842105263158,1.0623403000063263,0.01671873702434823,0.1395042484470336,-0.322699394492381,-0.32746085906233574,0.00016299999999969117,0.0002580000000000915,-0.015397999999999912,0.0,0.3601097396158097
55,match275,940,814,420,0.8659574468085106,1.0489630989613943,0.01632019004318863,0.06100630012350552,-0.4037907757754275,-0.2094107221124174,0.0003091365839183502,-0.0001923007624107714,-0.015664401584134686,0.4590331609062854,1.8068311279979543
56,match280,957,953,460,0.9958202716823407,1.0590434769983403,0.016483906016219407,0.048148163753327956,-0.4310341213002649,-0.24837091489836266,0.0001610000000002998,0.000172000000000061,-0.013689000000000062,0.0,0.0
57,match285,933,918,423,0.9839228295819936,1.0547025440027937,0.01601020700763911,0.0008945702416214974,-0.4349564585076713,-0.2724312935304428,6.800000000062312e-05,0.00012200000000017752,-0.01275499999999996,0.0,0.5232354093803925
58,match290,941,936,427,0.9946865037194474,1.0605680469889194,0.01628087996505201,0.008459813024977818,-0.42442722578986475,-0.24302312262539977,0.00014068829960757167,0.0003516612487424346,-0.010542310432117915,0.48916790132804433,0.5168901198833873
59,match295,965,961,469,0.9958549222797928,1.0620330310193822,0.016282398952171206,0.09228494342530763,-0.43932982135202986,-0.19157701029424937,0.00013500000000021828,-7.300000000021178e-05,-0.009896999999999934,0.3914731838164205,0.0
60,match300,956,951,453,0.9947698744769874,1.0641450120019726,0.01626688102260232,0.14668419876040212,-0.4051326233915806,-0.11812763461922172,0.00016000000000016001,-0.00010700000000007925,-0.008048999999999973,0.0,0.44484577116886276
61,match305,963,960,467,0.9968847352024922,1.0847700120066293,0.016045002965256572,0.16553039272819908,-0.3818142221990705,-0.011272974198902695,0.0001980000000001425,-6.899999999987472e-05,-0.006352000000000024,0.0,0.7802910804037255
62,match310,960,954,452,0.99375,1.0755500159575604,0.015917957003694028,0.09570064116067868,-0.37470543824372493,0.12402472817153244,0.0003260000000002705,-5.999999999972694e-05,-0.004406000000000021,0.0,0.0
63,match315,942,938,445,0.9957537154989384,1.0461241190205328,0.020212305011227727,0.031795038515953986,-0.28351252744138433,0.17328918000933646,0.0004339999999993793,-0.0002460000000001905,-0.002027000000000001,0.0,0.282435945561992
64,match320,954,947,460,0.9926624737945493,1.059838135028258,0.016393885016441345,0.15856941128170474,-0.13573929021081896,0.13978858538790095,0.0004819999999998714,-0.000496000000000052,0.00018600000000001948,0.0,0.9845076493476786
65,match325,960,956,467,0.9958333333333333,1.0799795689526945,0.016176666016690433,0.06028645131486464,-0.0303422115854097,0.17217457818284299,0.000544000000000544,-0.0005889999999999507,0.0022760000000000558,0.9058206482116351,1.0309433300371358
66,match330,960,956,463,0.9958333333333333,1.0683022270095535,0.015941288031172007,0.03920636265535637,0.07695911392508303,0.1601269743865948,0.0005749999999995481,-0.0007979999999998544,0.0044920000000000515,0.0,0.1891685188160112
67,match335,958,954,466,0.9958246346555324,1.0467440210049972,0.016696553968358785,0.09893198415263926,0.2311845575065916,0.04364374952814263,0.0004780000000002005,-0.0012440000000000229,0.006699999999999928,0.0,0.2537626717683923
68,match340,955,952,470,0.9968586387434555,1.0443556690006517,0.016151319025084376,0.08065364001208454,0.32880474601618237,0.021115506285941332,0.0004780000000002005,-0.001414999999999944,0.008703999999999934,0.25604569152759243,0.6837927307133577
69,match345,963,963,469,1.0,1.0685489460011013,0.017132828012108803,0.007969533430503419,0.3573928111733946,0.08155263993706677,0.0005499999999996064,-0.0014040000000001829,0.010615999999999959,0.0,0.8954636563282113
70,match350,956,953,453,0.9968619246861925,1.0620244879974052,0.016509425011463463,-0.010447701936546799,0.39249555838888595,0.11130103935233907,0.0005399999999999849,-0.0014970000000000816,0.012513999999999914,1.036669218547774,0.4037210165654226
71,match355,936,924,409,0.9871794871794872,1.0588683310197666,0.018362426955718547,-0.01929412159179737,0.45530673912786684,0.03529732141637472,0.000352523065705825,-0.0017863699308068642,0.013091344169066403,0.45707435945404007,0.44893219896949793
72,match360,915,860,289,0.9398907103825137,1.065756280964706,0.016018002992495894,-0.1455756090646188,0.4126818017824577,0.058443523341695836,0.0013750600383350463,-0.0015124305217135215,0.019083639556525242,0.4414213234344334,0.4489784643981355
73,match365,916,868,390,0.9475982532751092,1.0516770600224845,0.018094694009050727,-0.24528931389401287,0.4940522564583138,0.0655330010978427,0.003204977435771996,0.0019720034056449494,0.018777871966471817,0.5553467742524727,0.5269579719132591
74,match370,906,878,312,0.9690949227373068,1.0551146259531379,0.015733810956589878,-0.22733077001492255,0.4897944633921303,0.2289302162638298,0.00012018145337879302,-0.0018863006775143008,0.020457226409783966,0.5861240028576382,0.6751926991688385
75,match375,903,754,346,0.8349944629014396,1.0618818309740163,0.015595895994920284,-0.44166251124796224,0.4420523121162734,0.23352428278189688,0.0016629515687056338,-0.002686007722175019,0.025157587948408857,0.6664925794733174,0.5243337244117116
76,match380,866,642,282,0.7413394919168591,1.04310238402104,0.016639607027173042,-2.0107344600195556,-0.5886082863057781,-0.8948574414975684,-0.0005836567756105592,0.02831191433808706,-0.017247124117166807,2.274131294055926,2.0242692685656745
77,match385,719,273,85,0.3796940194714882,1.0580581429530866,0.02911723795114085,-1.253535482887238,0.029250414527935153,-2.296789117585524,-0.03310950976388091,-0.05877630138399775,0.03720544281998904,2.61700330481861,4.521459250832612
78,match390,596,296,70,0.4966442953020134,1.0625770449987613,0.015490927034989,-1.6858560674948793,1.3815312922899612,0.277541183245322,-0.04165521609733369,0.013829598565249696,-0.03146529047579017,2.1946160278370797,4.283664298088462
79,match395,644,269,43,0.41770186335403725,1.0605499650118873,0.015166447963565588,0.5758361509635651,1.4039493577703228,0.7876573971743605,-0.007066595260588108,0.08435573327162406,0.0018536249732618443,1.712929145255614,3.064945298830188
80,match400,757,363,134,0.4795244385733157,1.04344256100012,0.016305190045386553,0.23988844836823878,0.15275782971163218,-0.031095511282792924,-0.035116200219965636,0.057515634098985836,0.003023689968749384,0.2860566885943649,0.5202500372650553
81,match405,792,405,142,0.5113636363636364,1.0591437270049937,0.017031115014106035,-0.45075431255448434,0.6924702434820494,1.1972196973340925,-0.005507065789162683,0.049622994653500244,-0.0043197812328652704,1.452404904809883,3.3212626543051127
82,match410,781,441,185,0.5646606914212549,1.106085377978161,0.01942039601271972,-0.3687360253897236,-0.012255463524278715,-0.060828018926654535,-0.004214312012446456,0.025361658020452083,0.009042421646309633,0.3739140138613509,0.46602111977381394
83,match415,774,337,136,0.4354005167958656,1.0565941199893132,0.01772354997228831,0.8564430161847525,-0.3944124027907032,-0.7927217190628024,-0.006664485922432527,0.025830922630573766,0.011658115527338728,1.2337422670791705,1.9833801342310748
84,match420,761,398,93,0.5229960578186597,1.0298820959869772,0.01872541499324143,-0.6448635061834744,0.09243162749256313,0.09951342503312148,-0.014527958929537019,0.04049410323355271,-0.000994419136750897,0.6589322778026108,1.3569944193637842
85,match425,790,456,178,0.5772151898734177,1.0373290329589508,0.019416268973145634,-0.09592356766598985,0.048192930777671915,0.3276764749686944,-0.011115553341571853,0.0216672398303912,-0.01322658412113763,0.3447742617159,0.7314207853533945
86,match430,785,457,203,0.5821656050955414,1.047964089026209,0.019823081966023892,0.6924442397828852,-0.13159745049946087,0.023540340976811222,-0.014952960351790525,0.026829445153611155,-0.014650831632100486,0.7052045130501509,1.3231915466111277
87,match435,778,497,261,0.6388174807197944,1.057494536973536,0.019771652994677424,0.0692407572411076,-0.28154433859898254,-0.09112681744099352,-0.012672690907833935,0.007045636443314294,0.0015745523387617599,0.30396804367837604,0.845908037613007
88,match440,804,529,254,0.6579601990049752,1.0476666169706732,0.0199786780285649,0.1509068238171066,-0.2679164025598924,0.6525037289114909,-0.020815225926774525,0.004357045190086679,-0.023217338360757914,0.7210074103944176,0.33423071623285133
89,match445,769,487,212,0.6332899869960988,1.0509747540345415,0.02234424400376156,-0.12853636237092989,-0.00653876913539646,0.6582974471440493,-0.0170285384347113,0.011597213422095982,-0.00588897134803525,0.67076773563669,1.638761691351753
90,match450,761,460,247,0.6044678055190539,1.0389794210204855,0.0190975820296444,-0.3731391151980084,0.35492818719950847,-0.16247677986285738,0.014363728344021314,-0.004273948039292675,0.029532055391975644,0.5403521619393117,1.2500702032929991
91,match455,772,478,234,0.6191709844559585,1.0272485979949124,0.020596800022758543,-0.4150657197455067,0.4793131747799036,-0.4092795295887647,0.013984770372814027,-0.0031560825620356708,0.01906512906510532,0.7556115535010565,0.9067120684761234
92,match460,766,483,222,0.6305483028720626,1.066554586053826,0.026890178967732936,-0.12869191220611664,0.46573701553701957,-0.12706008324587426,-0.007811305165238228,0.02986540060014464,-0.01307245020419121,0.4997495074263732,0.7924924390817476
93,match465,783,577,264,0.7369093231162197,1.0378883029916324,0.019484878983348608,0.07958434616544346,0.39396194940937795,0.18182754227588319,-0.009310495491463134,0.02020049191763901,-0.012891456217701738,0.44124854605939035,0.4787955461541549
94,match470,794,575,248,0.7241813602015114,1.0666504109976813,0.021617577993310988,2.421660020007064,1.1190794049251984,0.5448176981904078,0.023164571461387805,-0.0630201062291468,-0.012491528689705393,2.727477137074789,2.3817664291681107
95,match475,786,474,221,0.6030534351145038,1.0598616900388151,0.019697581010404974,-1.5344056863739999,-0.25196531106401726,1.548959810831055,-0.033429538916823966,-0.004236825890755401,-0.017939398614617633,2.1971492308785825,2.4278963403412903
96,match480,796,495,212,0.621859296482412,1.0825395890278742,0.018978297943249345,-2.1257915353474455,0.8987930841388321,1.4552537664621217,-0.02953254302623093,-0.046917005178942144,-0.036770673209045146,2.7194989795581885,2.5159593956056674
97,match485,774,508,275,0.6563307493540051,1.0799070579814725,0.018862195953261107,2.1746366277838147,1.6876018277640896,-0.7399098226091733,-0.03684831041641885,-0.0019703084285193433,-0.04248912423866695,2.8419484330523233,2.6619463327552326
98,match490,790,524,233,0.6632911392405063,1.075043265009299,0.02039379603229463,1.814054213496732,1.402408303941331,-0.4118173229352623,-0.024114524612852125,0.05730330061531014,-0.029410861148389044,2.325653203374534,2.466450585394235
99,match495,782,553,249,0.7071611253196931,1.0601991380099207,0.01875529403332621,1.9972126014874654,1.4063556804472357,-0.24262085214933837,-0.02551978597576845,0.04523900578579158,-0.029471700780820006,2.4522349490649016,2.4800469408315364
100,match500,835,573,248,0.6862275449101797,1.0687185510178097,0.018624050018843263,2.7533954090341877,2.605486241561707,0.1233028013711792,0.018205331947681154,-0.03643778219110905,-0.0285263696269262,3.794611301554012,4.289193386949035
101,match505,787,512,211,0.650571791613723,1.0418191879871301,0.018577067996375263,3.196016872006394,1.594303936150923,0.06425610136797287,-0.05874009523974406,-0.026578576871080825,-0.04876529562784088,3.5728856261297777,3.8992535283572187
102,match510,793,565,189,0.712484237074401,1.0750746309640817,0.0183211539988406,4.407114751118184,1.8588395393673693,-0.2788573503507872,-0.06775024526959382,0.0035236746452657385,-0.03533008958213073,4.786866038510941,5.016172434776966
103,match515,814,548,197,0.6732186732186732,1.0496179609908722,0.01831001800019294,3.879749016638894,1.5268307938975072,0.19452980269936615,-0.08619143488384914,-0.012950533689792322,-0.04342865486273259,4.176207746192046,4.071626603471155
104,match520,798,451,225,0.5651629072681704,1.0463012380059808,0.01770760299405083,1.8921243903361291,0.8068295490653695,0.13920473594941188,-0.09381599786978713,-0.009062839914894313,-0.04014254176175733,2.062555307398404,2.2722623045765786
105,match525,779,515,212,0.6611039794608472,1.0331716780201532,0.01790514396270737,-0.9135591506987986,-0.191901615293543,0.3055349161156028,-0.05824366039542812,-0.046563359217659875,-0.03982344840370575,0.9827004459524019,1.7495306444316543
106,match530,829,546,184,0.6586248492159228,1.0505188960232772,0.01744693098589778,0.5292996003944973,-0.3403705290012707,0.03246051258611089,-0.006823783609744095,-0.029683109829497005,-0.04781410550548755,0.6300483688986616,1.640816695897232
107,match535,832,487,196,0.5853365384615384,1.0747323849936947,0.01789826899766922,1.3992019710378836,-0.8356899923018665,0.5653094118916945,0.0026290699802325873,-0.027642511670110496,-0.04814056645881166,1.7216635831763027,2.397026482995622
108,match540,827,539,205,0.6517533252720678,1.0595521160284989,0.01767935004318133,0.14174733642559215,-1.2381416058643977,-0.23627376194332922,-0.02023461871449073,0.016166353243254186,-0.043753618552567215,1.2687131211803,0.7554250667694649
109,match545,807,410,137,0.5080545229244114,1.0785188900190406,0.017892096017021686,-2.0111407972015587,-0.05049104079560543,0.6330404487638962,-0.021966798497958667,0.029179371764351154,-0.036160874232856396,2.1092788712680663,2.207270333091663
110,match550,825,370,176,0.4484848484848485,1.0440724960062653,0.01680902997031808,-1.1366132836335177,-0.3996917806422111,-0.1428815673510172,-0.025640626610122706,0.016208844858238522,-0.03070829500137794,1.212814712622644,0.6579677648292362
111,match555,759,384,135,0.5059288537549407,1.0520521579892375,0.01569618401117623,2.487281010100739,-0.688903838797657,0.11172755461538275,-0.07751684748424424,0.006265278339577117,-0.047809831785336855,2.582676979500108,2.1771814120404227
112,match560,759,325,126,0.4281949934123847,1.0527571760467254,0.014745121006853878,3.644985586474354,0.014163893544876887,0.08391725927328338,-0.11549751362243778,0.0007570483169091749,-0.056099751958308394,3.6459890043527645,3.422464602259738
113,match565,742,267,124,0.35983827493261455,1.0420856680138968,0.014813023968599737,-1.1288249891225703,-1.232253041861293,0.21986361376242972,-0.09964467492030844,-0.0190853298897335,-0.05139138824442873,1.687103618029213,3.0667468389607304
114,match570,783,329,110,0.42017879948914433,1.065265801968053,0.013816966966260225,1.3325545584167953,-1.460161068050905,-1.2283980929506175,-0.05918220079840347,0.0344152828686908,-0.04623930842628447,2.336279959818911,1.9599857716286349
115,match575,800,330,164,0.4125,1.0745060649933293,0.014283048978541046,-0.6583636383055445,-1.5826795131552582,-0.37595312655913515,-0.058581602690708924,0.014295379415853396,-0.04781248739778803,1.7529354534178954,2.2262501464368145
116,match580,743,376,140,0.506056527590848,1.0662507429951802,0.013023947016336024,-1.1773998476712286,2.870387657565231,-0.10798339285502274,0.03247992269578583,0.024808518133240892,-0.09913191875502561,3.1053393896324555,3.257470524115765
117,match585,660,373,133,0.5651515151515152,1.0438745690044016,0.01268476399127394,0.7553733063542359,-1.2595636307541955,-1.3706527595593565,-0.10786274220354063,0.03670559519504753,-0.035354998767308236,2.0145503864246836,2.5060463930405033
118,match590,692,318,102,0.4595375722543353,1.091605219990015,0.013174858002457768,3.542998834261407,0.8465001474960359,-0.6809683568492982,-0.11964048617376093,0.042979217510678416,-0.036532942968784315,3.700958158143087,4.798329470532095
119,match595,666,287,135,0.43093093093093093,1.069779852987267,0.012969593983143568,2.636005100175863,0.30231843020715626,-0.06935646748621568,-0.16029078385252168,-0.004136510410299886,-0.039104398828076384,2.65400602816757,3.4943007291856607
120,match600,668,314,163,0.47005988023952094,1.0691128969774581,0.013911899004597217,1.8871366467396966,0.3231088842596749,-0.5699032172184127,-0.12990870679305488,-0.012893624133058022,-0.04445532601154655,1.9960884478714258,2.6337212913214256
121,match605,766,404,156,0.5274151436031331,1.0579676109482534,0.015561715990770608,1.967728720747484,-0.15997753918055627,-0.45264649348351826,-0.05922371391826024,-0.0017363428733781555,-0.05141867674490083,2.0260558003794658,1.3082030435311713
